n,l,m,a,w_r,w_i,A_r,A_i
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.670000000000001816e-01,3.069498697874862847e-01,-3.233669586672800023e+00,4.379473265357830769e+00,7.113230142632970265e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.710000000000001852e-01,3.093038281904865738e-01,-3.227785590319208087e+00,4.389241221441598562e+00,7.362402120590669230e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.770000000000001905e-01,3.127508341486799348e-01,-3.218688392455502534e+00,4.403962785766021959e+00,7.742588878444700562e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.830000000000001958e-01,3.160804064083901355e-01,-3.209253052201807677e+00,4.418751098252751142e+00,8.129711242354198397e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.890000000000002012e-01,3.192714474998592511e-01,-3.199464319201088536e+00,4.433586468533325942e+00,8.522741947406378693e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.950000000000002065e-01,3.222999149688355880e-01,-3.189305827213332556e+00,4.448448315862763458e+00,8.920463338526440911e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.990000000000002101e-01,3.242151261997207046e-01,-3.182319463431651840e+00,4.458360341238159386e+00,9.187515472862228805e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.050000000000002154e-01,3.269093093767896918e-01,-3.171505106531065099e+00,4.473218047063120650e+00,9.589722882976599305e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.110000000000002207e-01,3.293575133849824255e-01,-3.160271437206682243e+00,4.488042732304850624e+00,9.992164205526693488e-02
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.170000000000002260e-01,3.315186839218057235e-01,-3.148597552870849192e+00,4.502810300376915542e+00,1.039257193740479035e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.230000000000002314e-01,3.333444814226284025e-01,-3.136461308917898538e+00,4.517495701703384547e+00,1.078824566355643666e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.290000000000002367e-01,3.347774789486575031e-01,-3.123839437685990372e+00,4.532073009509343997e+00,1.117595432423715007e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.330000000000002403e-01,3.354811216841223076e-01,-3.115143173262508114e+00,4.541718027467526397e+00,1.142811269957783871e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.390000000000002456e-01,3.360992198574143663e-01,-3.101658116578624558e+00,4.556055749678000311e+00,1.179350108526608376e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.450000000000002509e-01,3.361058984522835580e-01,-3.087622785771281464e+00,4.570213659833100905e+00,1.213859519570193446e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.510000000000002562e-01,3.353821240906176837e-01,-3.073014602192127409e+00,4.584165399369591221e+00,1.245672821718032397e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.570000000000002616e-01,3.337774689344490953e-01,-3.057815140485927063e+00,4.597886700372760593e+00,1.273954732890378860e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.630000000000002669e-01,3.310978364059778967e-01,-3.042014786455656594e+00,4.611357900391499065e+00,1.297639785441440652e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.670000000000002705e-01,3.285907337497590563e-01,-3.031150189035197062e+00,4.620194020748967567e+00,1.310206768808721833e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.730000000000002758e-01,3.235038060045532515e-01,-3.014382395208094589e+00,4.633233826565515301e+00,1.322913194895523059e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.790000000000002811e-01,3.164217289690989809e-01,-2.997130548401568007e+00,4.646045649019403534e+00,1.326128905523122625e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.850000000000002864e-01,3.066927473881497224e-01,-2.979603103724653312e+00,4.658722504331971770e+00,1.316501029697800806e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.910000000000002918e-01,2.932923161492165254e-01,-2.962302045814601659e+00,4.671505445770964826e+00,1.288881701105910049e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.970000000000002971e-01,2.744723478047395027e-01,-2.946557563731005303e+00,4.685045991913006524e+00,1.234718413046335672e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.010000000000003006e-01,2.574384698380265957e-01,-2.938778893793903446e+00,4.695398909850033498e+00,1.176848472621937203e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.070000000000003060e-01,2.235336925122103080e-01,-2.942393711985430649e+00,4.718295394048396929e+00,1.050826498510077922e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.121457246839492217e-01,2.189547898530349035e-01,-2.970402616165474186e+00,4.749482717046508817e+00,1.061231534798787041e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.174854236746572411e-01,2.345796549765526984e-01,-2.971952301917115236e+00,4.768463662206483100e+00,1.164349217516494339e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.234854236746572465e-01,2.412003082631372919e-01,-2.956800551542744238e+00,4.781779437360347274e+00,1.223459369621877346e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.294854236746572518e-01,2.340370447987445424e-01,-2.936468179317784255e+00,4.792741128891941926e+00,1.210844508620668447e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.334854236746572553e-01,2.192377573293963489e-01,-2.924866235444240736e+00,4.801267031932786367e+00,1.149619495008002701e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.391256186463521338e-01,1.869635336828731620e-01,-2.938490704838587320e+00,4.829541160337224248e+00,1.006906118247583165e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.424505952045014179e-01,1.995688416408757104e-01,-2.952998504657948331e+00,4.849120640700918194e+00,1.093652756582396135e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.470948934151108278e-01,2.118323918537482753e-01,-2.941077587276280436e+00,4.859110514239165290e+00,1.179001205188487389e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.530934587113857881e-01,1.949809098427386089e-01,-2.918825285075567155e+00,4.868980734141974409e+00,1.104592978826180183e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.571111697693627240e-01,1.802136823183329850e-01,-2.938669213725947138e+00,4.895537698319650133e+00,1.042384193704400941e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.588062198906957545e-01,1.896444167273679537e-01,-2.940645011369164674e+00,4.902724838592098955e+00,1.104751616522196001e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.624393454555442151e-01,1.949995170471440775e-01,-2.925493050748741553e+00,4.907201646470018552e+00,1.147367643957136196e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.664053704398020139e-01,1.724507769036197347e-01,-2.923690073636408648e+00,4.921542702382051715e+00,1.029467330694680965e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.687062166741119418e-01,1.820722837814946482e-01,-2.932914868007475917e+00,4.935455159139104708e+00,1.099013569651909328e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.715341245261643888e-01,1.832018233061477319e-01,-2.919151869216798367e+00,4.937718756502730955e+00,1.113617244574784670e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.743186519675877677e-01,1.706853549701005668e-01,-2.926836412914603613e+00,4.953277576584850905e+00,1.050291276116015748e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.755761733912470812e-01,1.778321102085000383e-01,-2.926928921982034915e+00,4.957910058972055722e+00,1.099412800371585563e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.779467722916409533e-01,1.723756153379158995e-01,-2.916182774844894521e+00,4.960383707404837139e+00,1.071999523000963100e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.799679267325122622e-01,1.725734711906119767e-01,-2.924401361202438654e+00,4.973205769109966923e+00,1.083427195218776978e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.819085107565243553e-01,1.692145110211181747e-01,-2.915988368702371769e+00,4.975401448821697770e+00,1.067532251184030584e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.836982235595456703e-01,1.707981414010700527e-01,-2.920717635866412643e+00,4.985196170917073566e+00,1.085805620295247353e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.854581917986345307e-01,1.649099694126447413e-01,-2.918815128909290735e+00,4.990891813675888855e+00,1.054470776894215200e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.865016770398100099e-01,1.685465707681136627e-01,-2.917827387487156532e+00,4.994168389012351383e+00,1.081500869425913308e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.881084490356255023e-01,1.658660688843444087e-01,-2.918507211941160584e+00,5.000861696747282537e+00,1.070572755469465787e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.896637363653311703e-01,1.644123736616594222e-01,-2.917612457068532450e+00,5.006319963241895543e+00,1.066807093922024913e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.911995547029113229e-01,1.637769407630710050e-01,-2.915932226831432050e+00,5.011176082656664477e+00,1.068006462843209270e-01
7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.930448369458909075e-01,1.620821560554441820e-01,-2.915539905997257097e+00,5.018106587824932241e+00,1.063714278890070669e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.473433688360835436e-01,-1.779246313778709288e-01,4.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000052e-03,7.479744486016486338e-01,-1.779143467760339881e-01,3.997504849084721812e+00,5.940073777244820295e-04
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.500000000000000611e-03,7.495075454725832476e-01,-1.778871522651759296e-01,3.991483482096857216e+00,2.027173900171552051e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000069e-02,7.505443049144010503e-01,-1.778670282132480962e-01,3.987442984930662515e+00,2.988537115040994403e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.850000000000000255e-02,7.521218432971653600e-01,-1.778338008875440801e-01,3.981342141095721932e+00,4.439456372625058891e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.250000000000000611e-02,7.531886829494244262e-01,-1.778095912670962786e-01,3.977247749901694274e+00,5.412649582766335468e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.850000000000001144e-02,7.548120427147794187e-01,-1.777701344966996500e-01,3.971064664833664271e+00,6.881304871822660485e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.250000000000001499e-02,7.559099107838775922e-01,-1.777417011638790789e-01,3.966914490940553151e+00,7.866315319337853496e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.850000000000002032e-02,7.575805583103448759e-01,-1.776957967401087413e-01,3.960646260374383942e+00,9.352684723462494770e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.250000000000002387e-02,7.587104627586048755e-01,-1.776629866411571224e-01,3.956438318491297679e+00,1.034949573070576348e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.850000000000002920e-02,7.604299573488312314e-01,-1.776103931502834299e-01,3.950081887933612812e+00,1.185355074552554844e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.250000000000003275e-02,7.615929703827812869e-01,-1.775730371676904618e-01,3.945814088931506536e+00,1.286214074455981071e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.850000000000003808e-02,7.633629713318669241e-01,-1.775134881485521121e-01,3.939366242324880751e+00,1.438384473457647583e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.250000000000004163e-02,7.645602343508132170e-01,-1.774713997940356447e-01,3.935036385322666419e+00,1.540418617592272110e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.850000000000004696e-02,7.663825087464488650e-01,-1.774046016513761426e-01,3.928493732606167299e+00,1.694349263604195965e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.250000000000005052e-02,7.676152378083038741e-01,-1.773575755855548441e-01,3.924099496277690946e+00,1.797555075699467514e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,7.850000000000005584e-02,7.694916691542651455e-01,-1.772832052260579772e-01,3.917458459709035612e+00,1.953240134669705086e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.250000000000005940e-02,7.707611610240864275e-01,-1.772310155808445586e-01,3.912997392714979927e+00,2.057613277606409885e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.850000000000006473e-02,7.726937587925025719e-01,-1.771487177331873275e-01,3.906254191799937825e+00,2.215045508859127613e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.250000000000006828e-02,7.740013976491988412e-01,-1.770911162090234026e-01,3.901723702234233926e+00,2.320580626064855032e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.850000000000007361e-02,7.759923078832634546e-01,-1.770005003823584000e-01,3.894874337085676430e+00,2.479751128284760076e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.025000000000000772e-01,7.773395727717326009e-01,-1.769372140872929322e-01,3.890271680809353150e+00,2.586441662836490296e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.085000000000000825e-01,7.793910898798201980e-01,-1.768378511144079457e-01,3.883311913730878917e+00,2.747339583870112012e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.125000000000000860e-01,7.807795630097248418e-01,-1.767685801060407680e-01,3.878634181446157125e+00,2.855177571492607813e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.185000000000000914e-01,7.828941429146817343e-01,-1.766599982076346720e-01,3.871559516502886655e+00,3.017789775732090257e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.245000000000000967e-01,7.850478119814412459e-01,-1.765456391106475786e-01,3.864413638934788509e+00,3.181423153378432067e-02
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.285000000000000864e-01,7.865057937582787817e-01,-1.764660929861604499e-01,3.859609279697550743e+00,3.291076293067182051e-02
